checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_since,installment_rate_pct,personal_status_sex,other_debtors,present_residence_since,property,age,other_installment_plans,housing,existing_credits,job,people_liable,telephone,foreign_worker,credit_risk
3,-1.3518403969332935,1,7,-1.06703520846646,4,3,0.9421637820708985,3,2,1.053413018870969,3,0.06989412075766421,1,0,1.045047093438766,1,-0.4364357804719845,0,1,0
3,0.3561969563912153,1,8,1.1474826546671117,2,3,0.052280634896496016,3,2,1.053413018870969,3,0.8104940758057594,1,0,1.045047093438766,1,-0.4364357804719845,0,1,0
0,-0.4978217202710391,3,8,-0.7869380874377079,2,3,0.9421637820708985,3,2,1.053413018870969,1,0.25504410951968803,1,1,1.045047093438766,3,-0.4364357804719845,0,1,0
3,-0.4978217202710391,3,3,-0.9868758350141527,4,2,0.9421637820708985,0,2,-1.6476460038751053,2,-1.0410058118144785,1,1,-0.7187454693270836,1,-0.4364357804719845,0,1,0
2,-1.3518403969332935,1,1,-0.7708140755363817,2,3,-1.727485659452309,3,2,1.053413018870969,2,0.9956440645677832,1,1,1.045047093438766,1,2.29128784747792,0,0,0
3,-1.541622325080461,1,7,-0.6971043068446048,2,1,-0.8376025122779064,3,2,-1.6476460038751053,2,0.6253440870437356,1,1,1.045047093438766,3,2.29128784747792,0,1,0
1,0.3561969563912153,3,1,0.8296092771838239,2,1,-0.8376025122779064,3,0,0.15306001128894414,0,-0.3929808511473953,1,1,-0.7187454693270836,1,-0.4364357804719845,1,1,1
1,-0.7824946124917905,3,1,-0.20140611239240525,2,2,0.9421637820708985,3,2,-1.6476460038751053,2,-0.20783086238537146,1,1,-0.7187454693270836,3,2.29128784747792,0,1,1
3,-1.067167504712542,3,1,0.25835856982255306,0,0,-1.727485659452309,3,1,-0.7472929962930807,2,-0.8558558230524548,1,2,-0.7187454693270836,1,2.29128784747792,0,0,0
2,-0.7824946124917905,3,5,-0.7334985051361697,4,3,0.052280634896496016,0,2,1.053413018870969,2,1.8288190139968903,1,1,-0.7187454693270836,0,-0.4364357804719845,1,1,0
0,0.3561969563912153,1,1,0.3970250721739583,0,2,0.9421637820708985,1,2,-0.7472929962930807,1,0.16246911513867612,1,1,-0.7187454693270836,1,-0.4364357804719845,1,1,0
0,-1.1620584687861257,3,0,-0.9716731952214737,2,2,0.052280634896496016,2,2,-0.7472929962930807,2,-0.8558558230524548,1,1,-0.7187454693270836,1,-0.4364357804719845,1,1,0
1,0.3561969563912153,0,1,-0.31842037019060104,0,1,-0.8376025122779064,3,2,0.15306001128894414,1,-0.3004058567663834,0,1,-0.7187454693270836,1,-0.4364357804719845,0,1,0
0,2.064234309715724,3,6,1.0894362118223375,4,4,0.052280634896496016,3,2,1.053413018870969,3,0.4401940982817118,0,0,-0.7187454693270836,2,-0.4364357804719845,1,1,0
1,-0.21314882805028765,1,8,-0.8412990418478933,2,4,-0.8376025122779064,0,2,1.053413018870969,3,1.8288190139968903,1,0,2.8088396562046154,2,2.29128784747792,0,1,1
1,-0.7824946124917905,1,5,-0.35481456848216586,2,3,0.052280634896496016,3,2,0.15306001128894414,0,2.29169398590195,1,1,1.045047093438766,1,-0.4364357804719845,0,1,1
0,-1.067167504712542,3,7,-1.1785212336127726,2,0,0.9421637820708985,3,2,0.15306001128894414,2,-1.0410058118144785,1,1,-0.7187454693270836,1,-0.4364357804719845,0,1,0
3,-1.3518403969332935,1,1,1.7251829667889131,2,1,-1.727485659452309,3,2,0.15306001128894414,3,0.9030690701867713,1,1,1.045047093438766,0,2.29128784747792,1,1,0
3,-1.067167504712542,1,4,-0.8164219949144186,4,3,0.9421637820708985,0,2,1.053413018870969,0,0.5327690926627237,1,2,1.045047093438766,3,-0.4364357804719845,0,1,0
1,-0.5927126843446229,3,1,2.2417847909560464,2,3,-1.727485659452309,1,2,1.053413018870969,0,0.9030690701867713,1,1,-0.7187454693270836,0,-0.4364357804719845,1,0,1
3,0.3561969563912153,1,2,0.47257758508302966,4,1,0.052280634896496016,3,2,1.053413018870969,0,0.7179190814247475,1,1,1.045047093438766,1,-0.4364357804719845,1,1,0
0,-0.7824946124917905,1,2,-0.5584378044931996,0,2,0.052280634896496016,3,2,1.053413018870969,0,0.8104940758057594,1,1,-0.7187454693270836,1,-0.4364357804719845,0,1,0
3,1.494888525274221,1,2,1.2414626097491273,3,3,0.9421637820708985,3,2,-0.7472929962930807,1,0.25504410951968803,1,1,1.045047093438766,0,-0.4364357804719845,1,1,0
1,0.3561969563912153,3,1,-0.9679877067868848,4,3,0.9421637820708985,0,2,-0.7472929962930807,1,-0.578130839909419,0,1,-0.7187454693270836,1,-0.4364357804719845,0,1,1
3,-1.3518403969332935,3,1,-1.079934417987521,2,4,-1.727485659452309,0,2,1.053413018870969,2,1.7362440196158784,1,1,-0.7187454693270836,2,-0.4364357804719845,1,1,0
1,0.3561969563912153,3,1,0.04920710115963617,2,2,0.9421637820708985,0,2,-1.6476460038751053,0,-0.7632808286714429,1,1,-0.7187454693270836,1,-0.4364357804719845,0,1,1
3,-1.067167504712542,3,5,-0.32947683549436757,0,2,-0.8376025122779064,0,2,1.053413018870969,0,-1.2261558005765023,1,2,-0.7187454693270836,1,-0.4364357804719845,0,1,0
0,-0.21314882805028765,3,2,-0.10926890152768413,2,0,-1.727485659452309,2,2,0.15306001128894414,1,-1.3187307949575142,1,2,-0.7187454693270836,1,-0.4364357804719845,1,1,0
1,-0.7824946124917905,3,5,2.2337803707621737,2,3,0.9421637820708985,3,2,1.053413018870969,3,1.6436690252348665,1,0,-0.7187454693270836,0,-0.4364357804719845,1,1,1
0,-0.7824946124917905,3,5,-0.5040768500830141,2,0,0.9421637820708985,3,2,-0.7472929962930807,0,0.16246911513867612,1,1,-0.7187454693270836,3,-0.4364357804719845,0,1,1
2,-0.7824946124917905,1,1,-0.7077000860940477,1,4,-0.8376025122779064,3,2,1.053413018870969,3,2.708281460616503,0,0,2.8088396562046154,2,-0.4364357804719845,0,1,0
1,0.3561969563912153,2,1,0.854025638062975,2,0,0.052280634896496016,3,2,1.053413018870969,3,1.6436690252348665,1,0,1.045047093438766,1,2.29128784747792,0,1,1
0,-0.4978217202710391,1,7,-0.6814409809976022,4,3,0.9421637820708985,3,1,1.053413018870969,2,1.3659440420918307,1,1,1.045047093438766,1,-0.4364357804719845,1,1,0
1,-0.7824946124917905,3,7,-1.0790130458788738,0,1,0.9421637820708985,2,2,-1.6476460038751053,0,-1.4113057893385261,1,1,-0.7187454693270836,1,-0.4364357804719845,0,1,1
1,-1.3518403969332935,1,1,-0.7625217265585568,2,2,-0.8376025122779064,3,2,1.053413018870969,2,0.4401940982817118,1,1,-0.7187454693270836,3,2.29128784747792,0,0,0
0,-0.7824946124917905,3,7,-0.8560409955862487,1,0,0.052280634896496016,1,2,-1.6476460038751053,1,-0.8558558230524548,1,1,-0.7187454693270836,1,-0.4364357804719845,1,1,0
0,-0.21314882805028765,3,0,-0.1815966120564902,0,0,0.9421637820708985,3,2,1.053413018870969,1,-0.11525586800435958,1,1,-0.7187454693270836,1,-0.4364357804719845,0,1,0
0,2.064234309715724,3,1,2.2417847909560464,2,1,0.9421637820708985,3,2,-0.7472929962930807,3,-0.7632808286714429,1,1,-0.7187454693270836,0,-0.4364357804719845,1,1,1
1,0.3561969563912153,3,5,0.1514794052194766,2,3,0.9421637820708985,3,2,-0.7472929962930807,0,0.3476191039006999,1,2,-0.7187454693270836,0,-0.4364357804719845,1,1,1
3,-0.7824946124917905,1,4,0.2528303371706698,4,2,-0.8376025122779064,3,2,-1.6476460038751053,0,0.16246911513867612,1,1,1.045047093438766,3,2.29128784747792,0,1,0
3,-0.7824946124917905,3,5,-0.8721650074875749,1,0,0.9421637820708985,0,2,1.053413018870969,1,-0.578130839909419,1,2,-0.7187454693270836,3,-0.4364357804719845,0,1,1
3,-0.4978217202710391,3,5,-0.36633171984025603,1,0,-0.8376025122779064,0,2,1.053413018870969,1,-1.4113057893385261,1,2,-0.7187454693270836,1,-0.4364357804719845,0,1,0
3,1.494888525274221,3,0,2.0237075299906095,4,3,0.052280634896496016,3,2,-0.7472929962930807,0,0.16246911513867612,1,1,1.045047093438766,1,-0.4364357804719845,0,1,0
3,0.6408698486119667,3,8,1.0014451754465288,4,3,0.9421637820708985,3,2,1.053413018870969,0,1.180794053329807,1,1,4.572632218970465,1,2.29128784747792,1,1,0
1,-0.7824946124917905,3,5,-0.643204038488743,2,0,-0.8376025122779064,0,0,0.15306001128894414,0,-0.48555584552840714,1,1,-0.7187454693270836,1,-0.4364357804719845,0,1,0
1,0.3561969563912153,1,2,-0.027266783858082348,2,3,0.9421637820708985,3,2,1.053413018870969,0,2.5694189690449853,1,1,1.045047093438766,1,-0.4364357804719845,1,1,0
1,1.494888525274221,3,5,-0.1401348671673657,2,3,-0.8376025122779064,3,2,-0.7472929962930807,0,0.5327690926627237,0,1,-0.7187454693270836,1,2.29128784747792,0,1,1
3,-0.023366899903120002,1,1,0.21597545282478137,4,2,-0.8376025122779064,1,2,1.053413018870969,2,0.8104940758057594,1,1,1.045047093438766,1,-0.4364357804719845,1,1,0
1,-0.9722765406389582,1,5,-0.4073327786750569,4,2,-0.8376025122779064,0,0,0.15306001128894414,2,-0.7632808286714429,1,2,1.045047093438766,1,-0.4364357804719845,0,0,0
1,-0.7824946124917905,3,7,-0.6994077371162228,2,0,0.9421637820708985,0,2,-1.6476460038751053,1,-1.1335808061954904,0,1,-0.7187454693270836,1,-0.4364357804719845,0,1,0
1,-0.4029307561974553,1,1,-0.18021455389351937,2,3,-0.8376025122779064,3,1,1.053413018870969,0,0.7179190814247475,0,2,-0.7187454693270836,1,-0.4364357804719845,1,1,1
3,-0.9722765406389582,3,1,-0.7362626214621113,0,0,0.052280634896496016,3,2,-0.7472929962930807,2,-0.022680873623347676,1,2,-0.7187454693270836,3,-0.4364357804719845,0,0,0
0,-0.21314882805028765,3,5,-0.5031554779743669,4,2,0.9421637820708985,0,2,0.15306001128894414,2,-0.7632808286714429,1,2,-0.7187454693270836,1,-0.4364357804719845,0,1,1
3,-0.21314882805028765,1,5,-0.5524488857869927,2,0,0.9421637820708985,0,2,-0.7472929962930807,3,-0.670705834290431,1,1,1.045047093438766,1,-0.4364357804719845,0,1,0
2,-0.7824946124917905,2,1,-0.35435388242784227,2,0,-0.8376025122779064,0,2,-0.7472929962930807,1,0.06989412075766421,2,1,1.045047093438766,1,-0.4364357804719845,1,1,0
3,-0.21314882805028765,3,7,-0.8707829493246041,4,2,0.9421637820708985,0,2,-0.7472929962930807,2,-1.3187307949575142,1,2,-0.7187454693270836,1,-0.4364357804719845,1,1,0
3,-1.3518403969332935,1,7,-0.8196467972946838,0,0,-1.727485659452309,0,2,-1.6476460038751053,0,-0.7632808286714429,1,1,1.045047093438766,1,-0.4364357804719845,0,1,0
1,0.3561969563912153,2,1,-0.7754209360796177,2,4,0.9421637820708985,3,2,-0.7472929962930807,2,0.7179190814247475,1,0,1.045047093438766,1,2.29128784747792,0,1,1
3,-0.21314882805028765,3,5,-0.230890019869116,2,0,0.052280634896496016,3,2,1.053413018870969,2,0.7179190814247475,1,1,-0.7187454693270836,1,-0.4364357804719845,1,1,0
1,-0.21314882805028765,2,4,2.2417847909560464,4,0,-1.727485659452309,0,2,-0.7472929962930807,1,-1.1335808061954904,1,2,1.045047093438766,1,-0.4364357804719845,1,1,0
3,-0.4978217202710391,3,2,0.005902612053217251,2,1,-0.8376025122779064,3,2,-0.7472929962930807,1,-0.20783086238537146,1,1,-0.7187454693270836,1,-0.4364357804719845,0,1,0
